session_id,user_id,flight_id,origin,destination,action,relevance,utility_gt,position_shown
S00000040,U00003,FL272151,Kolkata,Hyderabad,book,2,0.5499,3
S00000040,U00003,FL272035,Kolkata,Hyderabad,ignore,0,0.5111,4
S00000041,U00004,FL165117,Hyderabad,Mumbai,click,1,0.7983,0
S00000041,U00004,FL160736,Hyderabad,Mumbai,click,1,0.8071,1
S00000041,U00004,FL279676,Hyderabad,Mumbai,ignore,0,0.5416,2
S00000041,U00004,FL164938,Hyderabad,Mumbai,click,1,0.65,3
S00000041,U00004,FL165209,Hyderabad,Mumbai,ignore,0,0.6561,4
S00000041,U00004,FL161108,Hyderabad,Mumbai,click,1,0.6124,5
S00000041,U00004,FL159912,Hyderabad,Mumbai,click,1,0.7323,6
S00000041,U00004,FL278297,Hyderabad,Mumbai,click,1,0.5356,7
S00000042,U00004,FL250596,Bangalore,Mumbai,ignore,0,0.4107,0
S00000042,U00004,FL252794,Bangalore,Mumbai,click,1,0.5568,1
S00000042,U00004,FL100061,Bangalore,Mumbai,click,1,0.6654,2
S00000042,U00004,FL250819,Bangalore,Mumbai,book,2,0.5382,3
S00000042,U00004,FL097293,Bangalore,Mumbai,click,1,0.6146,4
S00000042,U00004,FL099887,Bangalore,Mumbai,click,1,0.659,5
S00000042,U00004,FL102627,Bangalore,Mumbai,click,1,0.6705,6
S00000042,U00004,FL100788,Bangalore,Mumbai,click,1,0.6188,7
S00000042,U00004,FL099528,Bangalore,Mumbai,click,1,0.6684,8
S00000042,U00004,FL096308,Bangalore,Mumbai,click,1,0.6428,9
S00000042,U00004,FL094213,Bangalore,Mumbai,click,1,0.7662,10
S00000042,U00004,FL099068,Bangalore,Mumbai,click,1,0.7922,11
S00000042,U00004,FL250524,Bangalore,Mumbai,click,1,0.5595,12
S00000043,U00004,FL243972,Mumbai,Chennai,click,1,0.5504,0
S00000043,U00004,FL081287,Mumbai,Chennai,click,1,0.6744,1
S00000043,U00004,FL081362,Mumbai,Chennai,book,2,0.7543,2
S00000043,U00004,FL080365,Mumbai,Chennai,click,1,0.726,3
S00000043,U00004,FL078079,Mumbai,Chennai,ignore,0,0.7492,4
S00000043,U00004,FL077659,Mumbai,Chennai,click,1,0.7945,5
S00000043,U00004,FL242683,Mumbai,Chennai,ignore,0,0.5291,6
S00000043,U00004,FL243747,Mumbai,Chennai,ignore,0,0.405,7
S00000043,U00004,FL079874,Mumbai,Chennai,click,1,0.7922,8
S00000043,U00004,FL081988,Mumbai,Chennai,ignore,0,0.7985,9
S00000044,U00004,FL078525,Mumbai,Chennai,click,1,0.6537,0
S00000044,U00004,FL241535,Mumbai,Chennai,ignore,0,0.3616,1
S00000044,U00004,FL082375,Mumbai,Chennai,ignore,0,0.6119,2
S00000044,U00004,FL078660,Mumbai,Chennai,click,1,0.7281,3
S00000044,U00004,FL082926,Mumbai,Chennai,click,1,0.6204,4
S00000044,U00004,FL078311,Mumbai,Chennai,ignore,0,0.6555,5
S00000044,U00004,FL242041,Mumbai,Chennai,click,1,0.4069,6
S00000044,U00004,FL081613,Mumbai,Chennai,click,1,0.6324,7
S00000044,U00004,FL241694,Mumbai,Chennai,click,1,0.5608,8
S00000045,U00004,FL040889,Delhi,Chennai,click,1,0.6024,0
S00000045,U00004,FL222320,Delhi,Chennai,ignore,0,0.5923,1
S00000045,U00004,FL043017,Delhi,Chennai,click,1,0.5652,2
S00000045,U00004,FL036778,Delhi,Chennai,ignore,0,0.7164,3
S00000045,U00004,FL041812,Delhi,Chennai,book,2,0.6602,4
S00000045,U00004,FL037969,Delhi,Chennai,click,1,0.8826,5
S00000045,U00004,FL036633,Delhi,Chennai,click,1,0.6635,6
S00000045,U00004,FL224281,Delhi,Chennai,ignore,0,0.5526,7
S00000045,U00004,FL038327,Delhi,Chennai,click,1,0.6636,8
S00000045,U00004,FL224777,Delhi,Chennai,click,1,0.672,9
S00000045,U00004,FL040222,Delhi,Chennai,click,1,0.7322,10
S00000046,U00004,FL256871,Bangalore,Hyderabad,ignore,0,0.4042,0
S00000046,U00004,FL110125,Bangalore,Hyderabad,click,1,0.7837,1
S00000046,U00004,FL256961,Bangalore,Hyderabad,ignore,0,0.4364,2
S00000046,U00004,FL113921,Bangalore,Hyderabad,click,1,0.6628,3
S00000046,U00004,FL111161,Bangalore,Hyderabad,book,2,0.6452,4
S00000046,U00004,FL257649,Bangalore,Hyderabad,click,1,0.5149,5
S00000046,U00004,FL112371,Bangalore,Hyderabad,click,1,0.7839,6
S00000046,U00004,FL256969,Bangalore,Hyderabad,ignore,0,0.4092,7
S00000047,U00004,FL180986,Chennai,Delhi,click,1,0.6635,0
S00000047,U00004,FL181764,Chennai,Delhi,click,1,0.8676,1
S00000047,U00004,FL186568,Chennai,Delhi,ignore,0,0.6662,2
S00000047,U00004,FL182119,Chennai,Delhi,ignore,0,0.6408,3
S00000047,U00004,FL288742,Chennai,Delhi,ignore,0,0.5489,4
S00000047,U00004,FL185008,Chennai,Delhi,click,1,0.7856,5
S00000047,U00004,FL184315,Chennai,Delhi,click,1,0.8028,6
S00000048,U00004,FL285604,Hyderabad,Chennai,click,1,0.3946,0
S00000048,U00004,FL178026,Hyderabad,Chennai,book,2,0.753,1
S00000048,U00004,FL286776,Hyderabad,Chennai,ignore,0,0.3947,2
S00000048,U00004,FL176686,Hyderabad,Chennai,ignore,0,0.5877,3
S00000048,U00004,FL176635,Hyderabad,Chennai,ignore,0,0.651,4
S00000048,U00004,FL285455,Hyderabad,Chennai,click,1,0.5744,5
S00000048,U00004,FL286232,Hyderabad,Chennai,ignore,0,0.5419,6
S00000048,U00004,FL179904,Hyderabad,Chennai,click,1,0.5867,7
S00000048,U00004,FL177405,Hyderabad,Chennai,click,1,0.6703,8
S00000048,U00004,FL176826,Hyderabad,Chennai,click,1,0.7552,9
S00000048,U00004,FL180174,Hyderabad,Chennai,click,1,0.7298,10
S00000048,U00004,FL179239,Hyderabad,Chennai,click,1,0.7517,11
S00000049,U00004,FL204985,Chennai,Hyderabad,book,2,0.7876,0
S00000049,U00004,FL298520,Chennai,Hyderabad,ignore,0,0.5409,1
S00000049,U00004,FL203144,Chennai,Hyderabad,click,1,0.7539,2
S00000049,U00004,FL298932,Chennai,Hyderabad,ignore,0,0.565,3
S00000049,U00004,FL206196,Chennai,Hyderabad,click,1,0.6695,4
S00000049,U00004,FL203161,Chennai,Hyderabad,ignore,0,0.5673,5
S00000050,U00004,FL117271,Bangalore,Chennai,ignore,0,0.73,0
S00000050,U00004,FL116521,Bangalore,Chennai,book,2,0.7826,1
S00000050,U00004,FL119526,Bangalore,Chennai,click,1,0.6509,2
S00000050,U00004,FL261153,Bangalore,Chennai,ignore,0,0.4621,3
S00000050,U00004,FL119121,Bangalore,Chennai,click,1,0.7958,4
S00000050,U00004,FL119099,Bangalore,Chennai,click,1,0.7706,5
S00000050,U00004,FL116791,Bangalore,Chennai,click,1,0.7766,6
S00000051,U00004,FL199292,Chennai,Kolkata,click,1,0.6101,0
S00000051,U00004,FL199849,Chennai,Kolkata,click,1,0.8017,1
S00000051,U00004,FL202021,Chennai,Kolkata,click,1,0.7886,2
S00000051,U00004,FL201448,Chennai,Kolkata,click,1,0.6578,3
S00000051,U00004,FL202145,Chennai,Kolkata,click,1,0.6362,4
S00000051,U00004,FL200932,Chennai,Kolkata,click,1,0.6614,5
S00000051,U00004,FL297462,Chennai,Kolkata,ignore,0,0.5311,6
S00000051,U00004,FL202269,Chennai,Kolkata,click,1,0.6713,7
S00000051,U00004,FL200762,Chennai,Kolkata,click,1,0.791,8
S00000051,U00004,FL199017,Chennai,Kolkata,book,2,0.5963,9
S00000052,U00004,FL040132,Delhi,Chennai,book,2,0.7933,0
S00000052,U00004,FL035817,Delhi,Chennai,ignore,0,0.5792,1
S00000052,U00004,FL036761,Delhi,Chennai,click,1,0.6949,2
S00000052,U00004,FL036511,Delhi,Chennai,click,1,0.7153,3
S00000052,U00004,FL042284,Delhi,Chennai,click,1,0.7235,4
S00000052,U00004,FL041233,Delhi,Chennai,click,1,0.7237,5
S00000052,U00004,FL042662,Delhi,Chennai,ignore,0,0.7958,6
S00000052,U00004,FL223364,Delhi,Chennai,click,1,0.4119,7
S00000053,U00005,FL079888,Mumbai,Chennai,click,1,0.7925,0
S00000053,U00005,FL078612,Mumbai,Chennai,click,1,0.73,1
S00000053,U00005,FL078001,Mumbai,Chennai,book,2,0.812,2
S00000053,U00005,FL241632,Mumbai,Chennai,click,1,0.3959,3
S00000053,U00005,FL082570,Mumbai,Chennai,click,1,0.8151,4
S00000053,U00005,FL084020,Mumbai,Chennai,click,1,0.8237,5
S00000053,U00005,FL081115,Mumbai,Chennai,click,1,0.7774,6
S00000053,U00005,FL080412,Mumbai,Chennai,click,1,0.8205,7
S00000053,U00005,FL244248,Mumbai,Chennai,click,1,0.4539,8
S00000054,U00005,FL095265,Bangalore,Mumbai,ignore,0,0.7817,0
S00000054,U00005,FL097070,Bangalore,Mumbai,click,1,0.8081,1
S00000054,U00005,FL096129,Bangalore,Mumbai,book,2,0.7892,2
S00000054,U00005,FL252636,Bangalore,Mumbai,ignore,0,0.462,3
S00000054,U00005,FL100414,Bangalore,Mumbai,click,1,0.7931,4
S00000054,U00005,FL249690,Bangalore,Mumbai,ignore,0,0.4624,5
S00000054,U00005,FL094463,Bangalore,Mumbai,click,1,0.8163,6
S00000055,U00005,FL061281,Mumbai,Bangalore,click,1,0.8162,0
S00000055,U00005,FL060044,Mumbai,Bangalore,click,1,0.7801,1
S00000055,U00005,FL232064,Mumbai,Bangalore,ignore,0,0.4267,2
S00000055,U00005,FL057259,Mumbai,Bangalore,click,1,0.7947,3
S00000055,U00005,FL053247,Mumbai,Bangalore,click,1,0.7743,4
S00000055,U00005,FL053069,Mumbai,Bangalore,click,1,0.7958,5
S00000055,U00005,FL052831,Mumbai,Bangalore,click,1,0.8649,6
S00000055,U00005,FL233626,Mumbai,Bangalore,click,1,0.4559,7
S00000055,U00005,FL060637,Mumbai,Bangalore,click,1,0.8737,8
S00000056,U00005,FL179033,Hyderabad,Chennai,ignore,0,0.8251,0
S00000056,U00005,FL286483,Hyderabad,Chennai,ignore,0,0.4092,1
S00000056,U00005,FL176873,Hyderabad,Chennai,click,1,0.7218,2
S00000056,U00005,FL178585,Hyderabad,Chennai,click,1,0.7331,3
S00000056,U00005,FL285426,Hyderabad,Chennai,ignore,0,0.4216,4
S00000056,U00005,FL179956,Hyderabad,Chennai,click,1,0.8079,5
S00000056,U00005,FL179521,Hyderabad,Chennai,click,1,0.7935,6
S00000056,U00005,FL180095,Hyderabad,Chennai,click,1,0.8441,7
S00000056,U00005,FL179443,Hyderabad,Chennai,click,1,0.8768,8
S00000057,U00005,FL064144,Mumbai,Kolkata,book,2,0.8968,0
S00000057,U00005,FL234900,Mumbai,Kolkata,click,1,0.4021,1
S00000057,U00005,FL064305,Mumbai,Kolkata,click,1,0.7454,2
S00000057,U00005,FL069317,Mumbai,Kolkata,click,1,0.7993,3
S00000057,U00005,FL234711,Mumbai,Kolkata,ignore,0,0.4246,4
S00000058,U00005,FL264987,Kolkata,Mumbai,ignore,0,0.3892,0
S00000058,U00005,FL266595,Kolkata,Mumbai,ignore,0,0.4585,1
S00000058,U00005,FL264773,Kolkata,Mumbai,ignore,0,0.4519,2
S00000058,U00005,FL266258,Kolkata,Mumbai,ignore,0,0.4647,3
S00000058,U00005,FL135333,Kolkata,Mumbai,ignore,0,0.8301,4
S00000058,U00005,FL134362,Kolkata,Mumbai,click,1,0.7969,5
S00000058,U00005,FL132568,Kolkata,Mumbai,book,2,0.7783,6
S00000058,U00005,FL128946,Kolkata,Mumbai,click,1,0.7865,7
S00000059,U00005,FL232345,Mumbai,Bangalore,click,1,0.3967,0
S00000059,U00005,FL057891,Mumbai,Bangalore,ignore,0,0.8739,1
S00000059,U00005,FL061258,Mumbai,Bangalore,click,1,0.8015,2
S00000059,U00005,FL058553,Mumbai,Bangalore,click,1,0.7911,3
S00000059,U00005,FL233929,Mumbai,Bangalore,click,1,0.6321,4
S00000059,U00005,FL056641,Mumbai,Bangalore,book,2,0.7825,5
S00000059,U00005,FL233307,Mumbai,Bangalore,ignore,0,0.4106,6
S00000059,U00005,FL230493,Mumbai,Bangalore,ignore,0,0.3228,7
S00000060,U00005,FL154729,Hyderabad,Delhi,click,1,0.7814,0
S00000060,U00005,FL155015,Hyderabad,Delhi,book,2,0.8115,1
S00000060,U00005,FL275967,Hyderabad,Delhi,ignore,0,0.4914,2
S00000060,U00005,FL156969,Hyderabad,Delhi,click,1,0.83,3
S00000060,U00005,FL153235,Hyderabad,Delhi,click,1,0.7913,4
S00000060,U00005,FL152905,Hyderabad,Delhi,click,1,0.801,5
S00000060,U00005,FL156301,Hyderabad,Delhi,click,1,0.8705,6
S00000061,U00005,FL164992,Hyderabad,Mumbai,book,2,0.7958,0
S00000061,U00005,FL159051,Hyderabad,Mumbai,click,1,0.8153,1
S00000061,U00005,FL277761,Hyderabad,Mumbai,ignore,0,0.4629,2
S00000061,U00005,FL161647,Hyderabad,Mumbai,click,1,0.8834,3
S00000061,U00005,FL158865,Hyderabad,Mumbai,click,1,0.7985,4
S00000061,U00005,FL159979,Hyderabad,Mumbai,ignore,0,0.7574,5
S00000061,U00005,FL163530,Hyderabad,Mumbai,click,1,0.8239,6
S00000061,U00005,FL160116,Hyderabad,Mumbai,ignore,0,0.7969,7
S00000061,U00005,FL161314,Hyderabad,Mumbai,click,1,0.7929,8
S00000061,U00005,FL277928,Hyderabad,Mumbai,click,1,0.4977,9
S00000061,U00005,FL161054,Hyderabad,Mumbai,click,1,0.8018,10
S00000061,U00005,FL279079,Hyderabad,Mumbai,ignore,0,0.4108,11
S00000061,U00005,FL158586,Hyderabad,Mumbai,click,1,0.7883,12
S00000062,U00005,FL128300,Kolkata,Mumbai,book,2,0.8121,0
S00000062,U00005,FL132309,Kolkata,Mumbai,click,1,0.7741,1
S00000062,U00005,FL133165,Kolkata,Mumbai,ignore,0,0.8633,2
S00000062,U00005,FL128403,Kolkata,Mumbai,click,1,0.7379,3
S00000062,U00005,FL128595,Kolkata,Mumbai,click,1,0.8133,4
S00000063,U00006,FL254944,Bangalore,Kolkata,ignore,0,0.4407,0
S00000063,U00006,FL255900,Bangalore,Kolkata,ignore,0,0.431,1
S00000063,U00006,FL103840,Bangalore,Kolkata,book,2,0.7571,2
S00000063,U00006,FL105588,Bangalore,Kolkata,click,1,0.7353,3
S00000063,U00006,FL105731,Bangalore,Kolkata,click,1,0.7969,4
S00000063,U00006,FL108811,Bangalore,Kolkata,click,1,0.8601,5
S00000063,U00006,FL254617,Bangalore,Kolkata,click,1,0.405,6
S00000063,U00006,FL108449,Bangalore,Kolkata,click,1,0.7791,7
S00000063,U00006,FL109018,Bangalore,Kolkata,click,1,0.7756,8
S00000063,U00006,FL106261,Bangalore,Kolkata,click,1,0.7415,9
S00000063,U00006,FL107407,Bangalore,Kolkata,ignore,0,0.7659,10
S00000064,U00006,FL167320,Hyderabad,Bangalore,ignore,0,0.8746,0
S00000064,U00006,FL168104,Hyderabad,Bangalore,ignore,0,0.869,1
S00000064,U00006,FL281079,Hyderabad,Bangalore,click,1,0.5077,2
S00000064,U00006,FL167386,Hyderabad,Bangalore,click,1,0.7892,3
S00000064,U00006,FL282681,Hyderabad,Bangalore,click,1,0.4444,4
S00000064,U00006,FL166812,Hyderabad,Bangalore,click,1,0.7725,5
S00000064,U00006,FL169194,Hyderabad,Bangalore,ignore,0,0.7779,6
S00000064,U00006,FL281431,Hyderabad,Bangalore,ignore,0,0.4099,7
S00000064,U00006,FL166934,Hyderabad,Bangalore,click,1,0.7283,8
S00000065,U00006,FL119317,Bangalore,Chennai,ignore,0,0.7506,0
S00000065,U00006,FL260096,Bangalore,Chennai,book,2,0.4414,1
S00000065,U00006,FL117922,Bangalore,Chennai,click,1,0.7731,2
S00000065,U00006,FL259595,Bangalore,Chennai,ignore,0,0.4304,3
S00000065,U00006,FL117135,Bangalore,Chennai,click,1,0.7824,4
S00000065,U00006,FL116882,Bangalore,Chennai,click,1,0.7803,5
S00000065,U00006,FL259227,Bangalore,Chennai,click,1,0.4396,6
S00000065,U00006,FL118118,Bangalore,Chennai,click,1,0.7354,7
S00000065,U00006,FL117212,Bangalore,Chennai,click,1,0.7489,8
S00000065,U00006,FL118342,Bangalore,Chennai,click,1,0.7644,9
S00000065,U00006,FL117103,Bangalore,Chennai,click,1,0.8756,10
S00000066,U00006,FL017114,Delhi,Bangalore,book,2,0.7856,0
S00000066,U00006,FL018222,Delhi,Bangalore,click,1,0.7892,1
S00000066,U00006,FL017854,Delhi,Bangalore,click,1,0.7976,2
S00000066,U00006,FL018232,Delhi,Bangalore,click,1,0.7461,3
S00000066,U00006,FL010151,Delhi,Bangalore,click,1,0.7409,4
S00000066,U00006,FL016404,Delhi,Bangalore,click,1,0.7606,5
S00000067,U00006,FL237184,Mumbai,Kolkata,click,1,0.5807,0
S00000067,U00006,FL068612,Mumbai,Kolkata,click,1,0.7579,1
S00000067,U00006,FL068284,Mumbai,Kolkata,ignore,0,0.7073,2
S00000067,U00006,FL063839,Mumbai,Kolkata,click,1,0.7777,3
S00000067,U00006,FL063311,Mumbai,Kolkata,book,2,0.7287,4
S00000067,U00006,FL064494,Mumbai,Kolkata,click,1,0.8074,5
S00000067,U00006,FL234764,Mumbai,Kolkata,click,1,0.438,6
S00000067,U00006,FL062194,Mumbai,Kolkata,click,1,0.7678,7
S00000067,U00006,FL064515,Mumbai,Kolkata,click,1,0.7095,8
S00000067,U00006,FL068087,Mumbai,Kolkata,click,1,0.7327,9
S00000068,U00006,FL020329,Delhi,Kolkata,book,2,0.7749,0
S00000068,U00006,FL020223,Delhi,Kolkata,click,1,0.7218,1
S00000068,U00006,FL023995,Delhi,Kolkata,click,1,0.7866,2
S00000068,U00006,FL025542,Delhi,Kolkata,click,1,0.7289,3
S00000068,U00006,FL217497,Delhi,Kolkata,click,1,0.4396,4
S00000068,U00006,FL020358,Delhi,Kolkata,click,1,0.7578,5
S00000068,U00006,FL216728,Delhi,Kolkata,click,1,0.3392,6
S00000068,U00006,FL216943,Delhi,Kolkata,ignore,0,0.4643,7
S00000068,U00006,FL216825,Delhi,Kolkata,ignore,0,0.4412,8
S00000068,U00006,FL020871,Delhi,Kolkata,click,1,0.7849,9
S00000068,U00006,FL216559,Delhi,Kolkata,click,1,0.4393,10
S00000068,U00006,FL024431,Delhi,Kolkata,click,1,0.7851,11
S00000068,U00006,FL025682,Delhi,Kolkata,click,1,0.8666,12
S00000068,U00006,FL025775,Delhi,Kolkata,click,1,0.7762,13
S00000069,U00006,FL240942,Mumbai,Hyderabad,ignore,0,0.4509,0
S00000069,U00006,FL075686,Mumbai,Hyderabad,click,1,0.7903,1
S00000069,U00006,FL239189,Mumbai,Hyderabad,click,1,0.4172,2
S00000069,U00006,FL238658,Mumbai,Hyderabad,click,1,0.4491,3
S00000069,U00006,FL238755,Mumbai,Hyderabad,click,1,0.4258,4
S00000069,U00006,FL072497,Mumbai,Hyderabad,click,1,0.7345,5
S00000069,U00006,FL241041,Mumbai,Hyderabad,ignore,0,0.4439,6
S00000069,U00006,FL070388,Mumbai,Hyderabad,ignore,0,0.7954,7
S00000069,U00006,FL070453,Mumbai,Hyderabad,book,2,0.7731,8
S00000069,U00006,FL239224,Mumbai,Hyderabad,ignore,0,0.4687,9
S00000069,U00006,FL077252,Mumbai,Hyderabad,click,1,0.7536,10
S00000070,U00006,FL116146,Bangalore,Chennai,ignore,0,0.7525,0
S00000070,U00006,FL260366,Bangalore,Chennai,ignore,0,0.4335,1
S00000070,U00006,FL115655,Bangalore,Chennai,ignore,0,0.7535,2
S00000070,U00006,FL116500,Bangalore,Chennai,book,2,0.865,3
S00000070,U00006,FL261275,Bangalore,Chennai,ignore,0,0.4158,4
S00000070,U00006,FL115741,Bangalore,Chennai,click,1,0.7919,5
S00000070,U00006,FL118075,Bangalore,Chennai,click,1,0.7938,6
S00000071,U00006,FL217917,Delhi,Kolkata,ignore,0,0.4297,0
S00000071,U00006,FL025940,Delhi,Kolkata,book,2,0.793,1
S00000071,U00006,FL021691,Delhi,Kolkata,click,1,0.7875,2
S00000071,U00006,FL021733,Delhi,Kolkata,click,1,0.7446,3
S00000071,U00006,FL020712,Delhi,Kolkata,click,1,0.7865,4
S00000071,U00006,FL215976,Delhi,Kolkata,click,1,0.5881,5
S00000072,U00006,FL242707,Mumbai,Chennai,click,1,0.4708,0
S00000072,U00006,FL078876,Mumbai,Chennai,ignore,0,0.7639,1
S00000072,U00006,FL080229,Mumbai,Chennai,click,1,0.8069,2
S00000072,U00006,FL244831,Mumbai,Chennai,ignore,0,0.4216,3
S00000072,U00006,FL081374,Mumbai,Chennai,click,1,0.8151,4
S00000073,U00006,FL269728,Kolkata,Bangalore,ignore,0,0.424,0
S00000073,U00006,FL140068,Kolkata,Bangalore,click,1,0.7249,1
S00000073,U00006,FL137651,Kolkata,Bangalore,click,1,0.7445,2
S00000073,U00006,FL141758,Kolkata,Bangalore,book,2,0.7392,3
S00000073,U00006,FL139640,Kolkata,Bangalore,click,1,0.7852,4
S00000073,U00006,FL141473,Kolkata,Bangalore,click,1,0.807,5
S00000073,U00006,FL269511,Kolkata,Bangalore,ignore,0,0.3796,6
S00000073,U00006,FL269973,Kolkata,Bangalore,ignore,0,0.4322,7
S00000073,U00006,FL267916,Kolkata,Bangalore,ignore,0,0.4388,8
S00000073,U00006,FL141691,Kolkata,Bangalore,click,1,0.7882,9
S00000073,U00006,FL141458,Kolkata,Bangalore,click,1,0.7671,10
S00000073,U00006,FL136810,Kolkata,Bangalore,click,1,0.7654,11
S00000074,U00006,FL285838,Hyderabad,Chennai,ignore,0,0.4771,0
S00000074,U00006,FL285980,Hyderabad,Chennai,ignore,0,0.4444,1
S00000074,U00006,FL177703,Hyderabad,Chennai,click,1,0.7557,2
S00000074,U00006,FL178934,Hyderabad,Chennai,click,1,0.7881,3
S00000074,U00006,FL180284,Hyderabad,Chennai,book,2,0.8679,4
S00000074,U00006,FL178937,Hyderabad,Chennai,ignore,0,0.7665,5
S00000074,U00006,FL179166,Hyderabad,Chennai,click,1,0.7866,6
S00000074,U00006,FL286568,Hyderabad,Chennai,click,1,0.4678,7
S00000074,U00006,FL287329,Hyderabad,Chennai,ignore,0,0.423,8
S00000074,U00006,FL176346,Hyderabad,Chennai,click,1,0.7875,9
S00000074,U00006,FL286832,Hyderabad,Chennai,click,1,0.4358,10
S00000075,U00007,FL212317,Delhi,Bangalore,ignore,0,0.4468,0
S00000075,U00007,FL016205,Delhi,Bangalore,click,1,0.6028,1
S00000075,U00007,FL214887,Delhi,Bangalore,ignore,0,0.519,2
S00000075,U00007,FL214389,Delhi,Bangalore,ignore,0,0.5057,3
S00000075,U00007,FL012598,Delhi,Bangalore,ignore,0,0.5303,4
S00000075,U00007,FL212933,Delhi,Bangalore,book,2,0.5242,5
S00000075,U00007,FL012807,Delhi,Bangalore,click,1,0.7478,6
S00000076,U00007,FL191133,Chennai,Mumbai,book,2,0.5751,0
S00000076,U00007,FL192451,Chennai,Mumbai,click,1,0.583,1
S00000076,U00007,FL291546,Chennai,Mumbai,ignore,0,0.4498,2
S00000076,U00007,FL192021,Chennai,Mumbai,ignore,0,0.4873,3
S00000076,U00007,FL190961,Chennai,Mumbai,click,1,0.5927,4
S00000076,U00007,FL291571,Chennai,Mumbai,ignore,0,0.4505,5
S00000077,U00007,FL028370,Delhi,Kolkata,ignore,0,0.4731,0
S00000077,U00007,FL020655,Delhi,Kolkata,click,1,0.5453,1
S00000077,U00007,FL218341,Delhi,Kolkata,ignore,0,0.4724,2
S00000077,U00007,FL028425,Delhi,Kolkata,book,2,0.6824,3
S00000077,U00007,FL022024,Delhi,Kolkata,click,1,0.5285,4
S00000077,U00007,FL218012,Delhi,Kolkata,click,1,0.4338,5
S00000077,U00007,FL021742,Delhi,Kolkata,click,1,0.5855,6
S00000077,U00007,FL020205,Delhi,Kolkata,click,1,0.5188,7
S00000077,U00007,FL026006,Delhi,Kolkata,ignore,0,0.5749,8
S00000077,U00007,FL218928,Delhi,Kolkata,click,1,0.5131,9
S00000077,U00007,FL218662,Delhi,Kolkata,click,1,0.5262,10
S00000077,U00007,FL027491,Delhi,Kolkata,click,1,0.5398,11
S00000077,U00007,FL023273,Delhi,Kolkata,ignore,0,0.5672,12
S00000077,U00007,FL028411,Delhi,Kolkata,click,1,0.5373,13
S00000078,U00007,FL052191,Mumbai,Delhi,ignore,0,0.5184,0
S00000078,U00007,FL046622,Mumbai,Delhi,ignore,0,0.5971,1
S00000078,U00007,FL044900,Mumbai,Delhi,ignore,0,0.5359,2
S00000078,U00007,FL226167,Mumbai,Delhi,ignore,0,0.4495,3
S00000078,U00007,FL044941,Mumbai,Delhi,book,2,0.5136,4
S00000078,U00007,FL229252,Mumbai,Delhi,click,1,0.4999,5
S00000079,U00007,FL122415,Kolkata,Delhi,click,1,0.6753,0
S00000079,U00007,FL126621,Kolkata,Delhi,click,1,0.5468,1
S00000079,U00007,FL120437,Kolkata,Delhi,click,1,0.5278,2
S00000079,U00007,FL122324,Kolkata,Delhi,ignore,0,0.5321,3
S00000079,U00007,FL263650,Kolkata,Delhi,click,1,0.6414,4
S00000079,U00007,FL127446,Kolkata,Delhi,ignore,0,0.5271,5
S00000079,U00007,FL123659,Kolkata,Delhi,ignore,0,0.5359,6
S00000079,U00007,FL123452,Kolkata,Delhi,click,1,0.726,7
S00000079,U00007,FL121392,Kolkata,Delhi,click,1,0.6788,8
S00000079,U00007,FL120353,Kolkata,Delhi,click,1,0.6213,9
S00000079,U00007,FL261964,Kolkata,Delhi,ignore,0,0.454,10
S00000079,U00007,FL123153,Kolkata,Delhi,click,1,0.5263,11
S00000079,U00007,FL123863,Kolkata,Delhi,click,1,0.5946,12
S00000080,U00007,FL278622,Hyderabad,Mumbai,ignore,0,0.465,0
S00000080,U00007,FL162849,Hyderabad,Mumbai,click,1,0.4981,1
S00000080,U00007,FL279845,Hyderabad,Mumbai,click,1,0.4566,2
S00000080,U00007,FL164402,Hyderabad,Mumbai,ignore,0,0.5364,3
S00000080,U00007,FL162934,Hyderabad,Mumbai,book,2,0.5855,4
S00000080,U00007,FL163420,Hyderabad,Mumbai,ignore,0,0.5407,5
S00000080,U00007,FL159040,Hyderabad,Mumbai,click,1,0.5738,6
S00000080,U00007,FL164337,Hyderabad,Mumbai,ignore,0,0.5247,7
S00000080,U00007,FL161096,Hyderabad,Mumbai,click,1,0.5313,8
S00000081,U00007,FL000348,Delhi,Mumbai,click,1,0.5778,0
S00000081,U00007,FL003344,Delhi,Mumbai,ignore,0,0.541,1
S00000081,U00007,FL211150,Delhi,Mumbai,click,1,0.5409,2
S00000081,U00007,FL211267,Delhi,Mumbai,ignore,0,0.5292,3
S00000081,U00007,FL209363,Delhi,Mumbai,book,2,0.4901,4
S00000081,U00007,FL007559,Delhi,Mumbai,ignore,0,0.5455,5
S00000082,U00007,FL118337,Bangalore,Chennai,ignore,0,0.5224,0
S00000082,U00007,FL260023,Bangalore,Chennai,ignore,0,0.4868,1
S00000082,U00007,FL259586,Bangalore,Chennai,ignore,0,0.4382,2
S00000082,U00007,FL116149,Bangalore,Chennai,ignore,0,0.4924,3
S00000082,U00007,FL115591,Bangalore,Chennai,ignore,0,0.5561,4
S00000082,U00007,FL116898,Bangalore,Chennai,click,1,0.5771,5
S00000082,U00007,FL117173,Bangalore,Chennai,book,2,0.5344,6
S00000082,U00007,FL117986,Bangalore,Chennai,ignore,0,0.4652,7
S00000082,U00007,FL115759,Bangalore,Chennai,click,1,0.5566,8
S00000082,U00007,FL260714,Bangalore,Chennai,ignore,0,0.4645,9
